,zip,year,efficiency
1720,11430,2014,5.162068965517241
1721,11430,2015,4.870000000000001
1722,11430,2016,6.503225806451613
1723,11430,2017,5.8181818181818175
1724,11430,2018,4.29041095890411
1725,11432,2010,6.1682828282828295
1726,11432,2011,7.033795712484219
1727,11432,2012,7.701709873138439
1728,11432,2013,7.85496584340515
1729,11432,2014,6.0990703851261605
1730,11432,2015,6.853592720426738
1731,11432,2016,7.933799464445087
1732,11432,2017,6.709938922820662
1733,11432,2018,5.21806013579051
1734,11433,2010,6.376315789473684
1735,11433,2011,7.344543828264751
1736,11433,2012,7.612509897070467
1737,11433,2013,7.110156250000005
1738,11433,2014,6.581404549950539
1739,11433,2015,7.220794105607845
1740,11433,2016,7.692502567613819
1741,11433,2017,6.605690591935959
1742,11433,2018,6.131839954916882
1743,11434,2010,7.544135802469132
1744,11434,2011,8.106033898305075
1745,11434,2012,8.297323600973254
1746,11434,2013,7.351603325415668
1747,11434,2014,6.300289017341046
1748,11434,2015,8.245828933474147
1749,11434,2016,8.018696492681578
1750,11434,2017,7.581696878147035
1751,11434,2018,6.752477370176258
1752,11435,2010,5.66403326403326
1753,11435,2011,7.127717671303441
1754,11435,2012,7.511460055096435
1755,11435,2013,7.166156699119139
1756,11435,2014,6.476277241872089
1757,11435,2015,7.675090252707572
1758,11435,2016,7.89219393939392
1759,11435,2017,6.859586385178796
1760,11435,2018,6.666471608149121
1761,11436,2010,8.310493827160489
1762,11436,2011,7.622378516624043
1763,11436,2012,9.143134535367546
1764,11436,2013,7.350178784266983
1765,11436,2014,6.29388984509466
1766,11436,2015,7.589686924493561
1767,11436,2016,7.9087378640776675
1768,11436,2017,7.548824130879352
1769,11436,2018,7.2049662487945945
1770,11451,2015,8.6
1771,11691,2010,5.106691449814128
1772,11691,2011,5.339982653946221
1773,11691,2012,5.725175526579743
1774,11691,2013,5.041965811965803
1775,11691,2014,5.305861365953097
1776,11691,2015,5.72330450614474
1777,11691,2016,5.322210451977403
1778,11691,2017,5.250740521327013
1779,11691,2018,4.710540459838756
1780,11692,2010,4.368918918918916
1781,11692,2011,4.245031055900624
1782,11692,2012,4.397167138810199
1783,11692,2013,4.2263843648208494
1784,11692,2014,4.771758436944935
1785,11692,2015,4.85367647058824
1786,11692,2016,5.00220661985958
1787,11692,2017,4.81809523809524
1788,11692,2018,4.775189873417726
1789,11693,2010,3.739130434782608
1790,11693,2011,4.2838028169014075
1791,11693,2012,4.437846153846154
1792,11693,2013,4.530518234165066
1793,11693,2014,3.8207488299531924
1794,11693,2015,4.39587482219061
1795,11693,2016,4.793784078516907
1796,11693,2017,4.021114864864858
1797,11693,2018,4.919683481701285
1798,11694,2010,3.960526315789474
1799,11694,2011,4.333333333333333
1800,11694,2012,4.804166666666666
1801,11694,2013,4.278119349005432
1802,11694,2014,3.638100961538462
1803,11694,2015,4.145023696682463
1804,11694,2016,4.332639885222389
1805,11694,2017,3.60134529147982
1806,11694,2018,4.485155096011819
1807,11695,2015,1.8666666666666665
1808,11695,2016,1.9333333333333333
1809,11695,2017,1.5
1810,11695,2018,13.0
1811,11697,2011,2.858333333333333
1812,11697,2012,4.977777777777778
1813,11697,2013,1.3499999999999999
1814,11697,2014,6.1375
1815,11697,2015,6.319999999999999
1816,11697,2016,3.5157894736842104
1817,11697,2017,3.669767441860465
1818,11697,2018,2.2246376811594204
