,zip,year,type,count,efficiency
6256,11358,2018,Miscellaneous,40,6.6075
6257,11358,2018,Noise,569,7.2427065026361985
6258,11358,2018,Street condition related,344,7.220639534883722
6259,11358,2018,Traffic related,1485,5.386936026936028
6260,11359,2013,Traffic related,2,1.15
6261,11359,2014,Traffic related,1,0.7
6262,11359,2016,Noise,1,0.9
6263,11359,2016,Street condition related,1,5.4
6264,11359,2017,Miscellaneous,1,2.2
6265,11359,2017,Noise,2,7.25
6266,11359,2017,Traffic related,2,2.9
6267,11359,2018,Noise,1,16.8
6268,11359,2018,Traffic related,3,2.3666666666666667
6269,11360,2010,Disturbance,1,1.3
6270,11360,2010,Miscellaneous,2,2.25
6271,11360,2010,Noise,9,2.3222222222222215
6272,11360,2010,Street condition related,17,2.788235294117647
6273,11360,2010,Traffic related,59,3.3271186440677956
6274,11360,2011,Miscellaneous,2,13.8
6275,11360,2011,Noise,168,4.756547619047616
6276,11360,2011,Street condition related,52,5.517307692307691
6277,11360,2011,Traffic related,196,4.675000000000002
6278,11360,2012,Miscellaneous,2,1.85
6279,11360,2012,Noise,91,6.025274725274725
6280,11360,2012,Street condition related,41,7.214634146341464
6281,11360,2012,Traffic related,136,5.809558823529414
6282,11360,2013,Disturbance,3,5.433333333333334
6283,11360,2013,Miscellaneous,4,9.725
6284,11360,2013,Noise,127,7.15590551181102
6285,11360,2013,Street condition related,66,6.646969696969698
6286,11360,2013,Traffic related,192,6.046874999999999
6287,11360,2014,Miscellaneous,19,7.326315789473685
6288,11360,2014,Noise,93,5.601075268817206
6289,11360,2014,Street condition related,63,7.64126984126984
6290,11360,2014,Traffic related,234,5.358974358974358
6291,11360,2015,Miscellaneous,25,7.895999999999999
6292,11360,2015,Noise,85,7.3882352941176475
6293,11360,2015,Street condition related,81,6.323456790123456
6294,11360,2015,Traffic related,332,5.0063253012048206
6295,11360,2016,Miscellaneous,32,5.531250000000001
6296,11360,2016,Noise,201,4.772636815920401
6297,11360,2016,Street condition related,97,7.1185567010309265
6298,11360,2016,Traffic related,340,5.803235294117647
6299,11360,2017,Disturbance,1,1.8
6300,11360,2017,Miscellaneous,26,3.7576923076923077
6301,11360,2017,Noise,161,6.708695652173913
6302,11360,2017,Street condition related,128,7.105468750000002
6303,11360,2017,Traffic related,309,5.5009708737864065
6304,11360,2018,Disturbance,2,1.45
6305,11360,2018,Miscellaneous,13,1.9384615384615385
6306,11360,2018,Noise,219,6.080821917808218
6307,11360,2018,Street condition related,168,7.0160714285714265
6308,11360,2018,Traffic related,351,5.849857549857551
6309,11361,2010,0,2,8.2
6310,11361,2010,Miscellaneous,2,1.0
6311,11361,2010,Noise,39,2.592307692307692
6312,11361,2010,Street condition related,23,5.4913043478260875
6313,11361,2010,Traffic related,86,5.219767441860465
6314,11361,2011,Disturbance,3,2.2333333333333334
6315,11361,2011,Miscellaneous,10,2.13
6316,11361,2011,Noise,106,3.8641509433962256
6317,11361,2011,Street condition related,118,5.682203389830509
6318,11361,2011,Traffic related,333,4.67057057057057
6319,11361,2012,Disturbance,3,11.833333333333334
6320,11361,2012,Miscellaneous,17,7.141176470588236
6321,11361,2012,Noise,143,5.465734265734265
6322,11361,2012,Street condition related,105,6.306666666666668
6323,11361,2012,Traffic related,345,5.553913043478261
6324,11361,2013,Disturbance,6,4.1000000000000005
6325,11361,2013,Miscellaneous,9,7.855555555555556
6326,11361,2013,Noise,172,4.7250000000000005
6327,11361,2013,Street condition related,108,7.237037037037039
6328,11361,2013,Traffic related,430,4.781627906976747
6329,11361,2014,Disturbance,1,1.8
6330,11361,2014,Miscellaneous,39,5.064102564102566
6331,11361,2014,Noise,245,4.926122448979588
6332,11361,2014,Street condition related,90,6.351111111111109
6333,11361,2014,Traffic related,531,4.911676082862527
6334,11361,2015,Disturbance,3,2.3666666666666667
6335,11361,2015,Miscellaneous,58,5.18793103448276
6336,11361,2015,Noise,248,4.091532258064515
6337,11361,2015,Street condition related,155,6.525806451612904
6338,11361,2015,Traffic related,824,5.28907766990291
6339,11361,2016,Disturbance,7,5.257142857142857
6340,11361,2016,Miscellaneous,43,5.137209302325582
6341,11361,2016,Noise,334,5.6437125748503
6342,11361,2016,Street condition related,192,6.527083333333333
6343,11361,2016,Traffic related,953,4.776075550891924
6344,11361,2017,Disturbance,4,1.0
6345,11361,2017,Miscellaneous,68,5.255882352941177
6346,11361,2017,Noise,404,5.147277227722772
6347,11361,2017,Street condition related,225,6.554222222222221
6348,11361,2017,Traffic related,1084,5.004428044280433
6349,11361,2018,Disturbance,6,6.283333333333334
6350,11361,2018,Miscellaneous,48,6.727083333333332
6351,11361,2018,Noise,370,6.523513513513512
6352,11361,2018,Street condition related,274,6.659854014598541
6353,11361,2018,Traffic related,1097,5.460072926162257
6354,11362,2010,Miscellaneous,2,17.049999999999997
6355,11362,2010,Noise,4,0.525
6356,11362,2010,Street condition related,13,5.6923076923076925
6357,11362,2010,Traffic related,30,5.679999999999999
6358,11362,2011,Disturbance,1,2.9
6359,11362,2011,Miscellaneous,5,2.02
6360,11362,2011,Noise,29,4.037931034482759
6361,11362,2011,Street condition related,55,6.009090909090909
6362,11362,2011,Traffic related,163,3.650920245398773
6363,11362,2012,Miscellaneous,6,4.300000000000001
6364,11362,2012,Noise,59,5.364406779661016
6365,11362,2012,Street condition related,53,6.971698113207547
6366,11362,2012,Traffic related,152,6.927631578947368
6367,11362,2013,Disturbance,1,1.4
6368,11362,2013,Miscellaneous,3,2.6666666666666665
6369,11362,2013,Noise,81,5.116049382716049
6370,11362,2013,Street condition related,66,7.527272727272728
6371,11362,2013,Traffic related,191,4.703141361256545
6372,11362,2014,Disturbance,2,2.55
6373,11362,2014,Miscellaneous,30,4.89
6374,11362,2014,Noise,110,5.725454545454545
6375,11362,2014,Street condition related,73,8.079452054794519
6376,11362,2014,Traffic related,273,5.40622710622711
6377,11362,2015,Disturbance,1,6.9
6378,11362,2015,Miscellaneous,15,5.366666666666666
6379,11362,2015,Noise,125,3.924800000000001
6380,11362,2015,Street condition related,56,6.217857142857142
6381,11362,2015,Traffic related,292,5.278082191780823
6382,11362,2016,Disturbance,2,8.4
6383,11362,2016,Miscellaneous,28,3.6785714285714284
6384,11362,2016,Noise,122,3.8106557377049164
6385,11362,2016,Street condition related,120,6.031666666666665
6386,11362,2016,Traffic related,363,5.081542699724517
6387,11362,2017,Disturbance,3,2.1
6388,11362,2017,Miscellaneous,21,2.738095238095238
6389,11362,2017,Noise,159,5.625786163522012
6390,11362,2017,Street condition related,86,5.762790697674416
6391,11362,2017,Traffic related,370,4.792702702702701
6392,11362,2018,Disturbance,1,3.1
6393,11362,2018,Miscellaneous,16,6.45625
6394,11362,2018,Noise,135,3.6170370370370377
6395,11362,2018,Street condition related,112,7.360714285714287
6396,11362,2018,Traffic related,397,5.825440806045338
6397,11363,2010,0,1,2.4
6398,11363,2010,Noise,12,1.9333333333333333
6399,11363,2010,Street condition related,1,13.7
6400,11363,2010,Traffic related,21,6.523809523809524
6401,11363,2011,Disturbance,2,0.8500000000000001
6402,11363,2011,Miscellaneous,9,2.4555555555555553
6403,11363,2011,Noise,29,3.124137931034483
6404,11363,2011,Street condition related,29,8.6
6405,11363,2011,Traffic related,100,5.397000000000002
6406,11363,2012,Disturbance,1,0.7
6407,11363,2012,Miscellaneous,3,3.3333333333333335
6408,11363,2012,Noise,33,4.942424242424241
6409,11363,2012,Street condition related,26,7.730769230769231
6410,11363,2012,Traffic related,82,6.303658536585366
6411,11363,2013,Disturbance,1,0.9
6412,11363,2013,Miscellaneous,5,7.0200000000000005
6413,11363,2013,Noise,42,5.004761904761906
6414,11363,2013,Street condition related,23,8.291304347826086
6415,11363,2013,Traffic related,133,5.204511278195489
6416,11363,2014,Disturbance,1,0.5
6417,11363,2014,Miscellaneous,17,5.023529411764706
6418,11363,2014,Noise,33,5.424242424242423
6419,11363,2014,Street condition related,25,6.324000000000001
6420,11363,2014,Traffic related,174,5.009195402298849
6421,11363,2015,Disturbance,2,1.7000000000000002
6422,11363,2015,Miscellaneous,21,6.223809523809523
6423,11363,2015,Noise,92,4.9923913043478265
6424,11363,2015,Street condition related,18,6.333333333333333
6425,11363,2015,Traffic related,225,4.682666666666666
6426,11363,2016,Disturbance,1,14.9
6427,11363,2016,Miscellaneous,20,8.275
6428,11363,2016,Noise,76,5.27763157894737
6429,11363,2016,Street condition related,32,7.578125
6430,11363,2016,Traffic related,243,5.257201646090533
6431,11363,2017,Disturbance,1,1.3
6432,11363,2017,Miscellaneous,13,4.092307692307693
6433,11363,2017,Noise,59,6.438983050847459
6434,11363,2017,Street condition related,28,6.928571428571428
6435,11363,2017,Traffic related,248,5.389112903225806
6436,11363,2018,Miscellaneous,11,5.245454545454546
6437,11363,2018,Noise,74,4.962162162162161
6438,11363,2018,Street condition related,53,6.5207547169811315
6439,11363,2018,Traffic related,248,6.260887096774196
6440,11364,2010,0,1,5.7
6441,11364,2010,Disturbance,1,2.4
6442,11364,2010,Miscellaneous,2,2.95
6443,11364,2010,Noise,23,2.6
6444,11364,2010,Street condition related,23,6.0826086956521745
6445,11364,2010,Traffic related,76,3.732894736842104
6446,11364,2011,Disturbance,2,0.35
6447,11364,2011,Miscellaneous,5,3.7199999999999998
6448,11364,2011,Noise,95,4.039999999999999
6449,11364,2011,Street condition related,110,6.066363636363639
6450,11364,2011,Traffic related,216,4.988888888888891
6451,11364,2012,Disturbance,2,9.75
6452,11364,2012,Miscellaneous,6,6.433333333333334
6453,11364,2012,Noise,99,5.268686868686868
6454,11364,2012,Street condition related,84,6.633333333333334
6455,11364,2012,Traffic related,207,5.104830917874402
6456,11364,2013,Disturbance,1,13.9
6457,11364,2013,Miscellaneous,10,3.6699999999999995
6458,11364,2013,Noise,131,5.090076335877863
6459,11364,2013,Street condition related,78,5.921794871794871
6460,11364,2013,Traffic related,317,6.2192429022081965
6461,11364,2014,Miscellaneous,26,5.576923076923077
6462,11364,2014,Noise,190,5.698947368421052
6463,11364,2014,Street condition related,104,6.536538461538462
6464,11364,2014,Traffic related,420,5.430952380952384
6465,11364,2015,Disturbance,3,5.466666666666666
6466,11364,2015,Miscellaneous,47,4.991489361702128
6467,11364,2015,Noise,207,4.401932367149761
6468,11364,2015,Street condition related,119,6.468067226890758
6469,11364,2015,Traffic related,518,5.145173745173749
6470,11364,2016,Disturbance,2,15.45
6471,11364,2016,Miscellaneous,31,5.838709677419356
6472,11364,2016,Noise,224,5.967857142857142
6473,11364,2016,Street condition related,163,6.376687116564418
6474,11364,2016,Traffic related,615,5.348617886178863
6475,11364,2017,Disturbance,7,3.9999999999999996
6476,11364,2017,Miscellaneous,29,5.241379310344827
6477,11364,2017,Noise,247,5.850202429149792
6478,11364,2017,Street condition related,207,6.602415458937198
6479,11364,2017,Traffic related,777,5.940025740025737
6480,11364,2018,Disturbance,8,3.8625
6481,11364,2018,Miscellaneous,28,7.617857142857145
6482,11364,2018,Noise,251,5.476892430278884
6483,11364,2018,Street condition related,205,6.0634146341463415
6484,11364,2018,Traffic related,893,6.303807390817472
6485,11365,2010,Disturbance,1,1.9
6486,11365,2010,Noise,111,7.576576576576575
6487,11365,2010,Street condition related,35,7.428571428571427
6488,11365,2010,Traffic related,111,5.914414414414412
6489,11365,2011,Miscellaneous,12,5.758333333333334
6490,11365,2011,Noise,359,7.739554317548746
6491,11365,2011,Street condition related,156,7.951282051282051
6492,11365,2011,Traffic related,389,7.539074550128533
6493,11365,2012,Disturbance,4,8.775
6494,11365,2012,Miscellaneous,16,4.1187499999999995
6495,11365,2012,Noise,380,7.729999999999997
6496,11365,2012,Street condition related,120,8.835000000000003
6497,11365,2012,Traffic related,371,7.4264150943396245
6498,11365,2013,Disturbance,1,5.1
6499,11365,2013,Miscellaneous,16,7.875
6500,11365,2013,Noise,558,7.912903225806447
6501,11365,2013,Street condition related,157,9.646496815286625
6502,11365,2013,Traffic related,537,7.365549348230913
6503,11365,2014,Disturbance,2,9.3
6504,11365,2014,Miscellaneous,38,6.6342105263157904
6505,11365,2014,Noise,642,6.225077881619938
6506,11365,2014,Street condition related,144,7.806250000000001
6507,11365,2014,Traffic related,789,6.0134347275031645
6508,11365,2015,Miscellaneous,58,5.1724137931034475
6509,11365,2015,Noise,564,7.840070921985813
6510,11365,2015,Street condition related,225,7.782222222222215
6511,11365,2015,Traffic related,843,6.863938315539739
6512,11365,2016,Disturbance,3,14.366666666666667
6513,11365,2016,Miscellaneous,53,6.381132075471698
6514,11365,2016,Noise,670,7.713134328358193
6515,11365,2016,Street condition related,279,8.05161290322581
6516,11365,2016,Traffic related,1278,7.439906103286377
6517,11365,2017,Disturbance,8,9.3125
6518,11365,2017,Miscellaneous,88,4.64431818181818
6519,11365,2017,Noise,693,6.711688311688313
6520,11365,2017,Street condition related,317,8.101261829652998
6521,11365,2017,Traffic related,1623,6.931792975970435
6522,11365,2018,Disturbance,5,10.16
6523,11365,2018,Miscellaneous,77,6.046753246753247
6524,11365,2018,Noise,864,6.450694444444446
6525,11365,2018,Street condition related,299,7.891304347826081
6526,11365,2018,Traffic related,1410,7.41808510638297
6527,11366,2010,Miscellaneous,3,7.6000000000000005
6528,11366,2010,Noise,17,8.529411764705882
6529,11366,2010,Street condition related,16,9.45
6530,11366,2010,Traffic related,50,5.902000000000002
6531,11366,2011,Miscellaneous,5,5.82
6532,11366,2011,Noise,117,8.170085470085471
6533,11366,2011,Street condition related,94,8.219148936170214
6534,11366,2011,Traffic related,173,8.24913294797688
6535,11366,2012,Disturbance,3,7.133333333333333
6536,11366,2012,Miscellaneous,7,7.485714285714287
6537,11366,2012,Noise,169,7.317751479289941
6538,11366,2012,Street condition related,50,8.635999999999997
6539,11366,2012,Traffic related,168,9.058333333333332
6540,11366,2013,Disturbance,2,1.6
6541,11366,2013,Miscellaneous,8,4.925
6542,11366,2013,Noise,173,7.697687861271682
6543,11366,2013,Street condition related,60,10.811666666666667
6544,11366,2013,Traffic related,195,8.821025641025644
6545,11366,2014,Miscellaneous,24,7.579166666666667
6546,11366,2014,Noise,313,5.8581469648562345
6547,11366,2014,Street condition related,102,8.332352941176469
6548,11366,2014,Traffic related,303,5.849174917491749
6549,11366,2015,Disturbance,2,9.700000000000001
6550,11366,2015,Miscellaneous,172,5.588372093023255
6551,11366,2015,Noise,502,6.1661354581673296
6552,11366,2015,Street condition related,122,8.527868852459017
6553,11366,2015,Traffic related,1006,5.990556660039766
6554,11366,2016,Disturbance,2,10.25
6555,11366,2016,Miscellaneous,642,4.322118380062298
6556,11366,2016,Noise,473,7.215644820295983
6557,11366,2016,Street condition related,146,10.369863013698629
6558,11366,2016,Traffic related,639,7.4845070422535205
6559,11366,2017,Disturbance,2,7.15
6560,11366,2017,Miscellaneous,1325,2.037132075471685
6561,11366,2017,Noise,1278,3.6963223787167316
6562,11366,2017,Street condition related,162,8.014197530864202
6563,11366,2017,Traffic related,1336,4.298428143712568
6564,11366,2018,Disturbance,2,11.3
6565,11366,2018,Miscellaneous,199,3.9281407035175904
6566,11366,2018,Noise,3256,3.255528255528273
6567,11366,2018,Street condition related,136,8.061029411764709
6568,11366,2018,Traffic related,1792,4.620814732142866
6569,11367,2010,Disturbance,3,0.7666666666666666
6570,11367,2010,Miscellaneous,3,13.833333333333334
6571,11367,2010,Noise,97,7.2278350515463945
6572,11367,2010,Street condition related,28,4.614285714285715
6573,11367,2010,Traffic related,104,7.220192307692306
6574,11367,2011,Disturbance,6,4.883333333333334
6575,11367,2011,Miscellaneous,12,5.8
6576,11367,2011,Noise,357,6.461624649859943
6577,11367,2011,Street condition related,109,7.660550458715596
6578,11367,2011,Traffic related,407,7.316953316953312
6579,11367,2012,Disturbance,1,1.6
6580,11367,2012,Miscellaneous,8,7.049999999999999
6581,11367,2012,Noise,403,7.1925558312655085
6582,11367,2012,Street condition related,61,7.298360655737704
6583,11367,2012,Traffic related,343,7.88571428571428
6584,11367,2013,Disturbance,1,0.7
6585,11367,2013,Miscellaneous,9,2.8444444444444446
6586,11367,2013,Noise,507,7.638067061143986
6587,11367,2013,Street condition related,87,8.808045977011496
6588,11367,2013,Traffic related,373,8.167292225201075
6589,11367,2014,Disturbance,1,3.3
6590,11367,2014,Miscellaneous,39,6.715384615384615
6591,11367,2014,Noise,912,5.098355263157898
6592,11367,2014,Street condition related,101,6.629702970297031
6593,11367,2014,Traffic related,594,6.111952861952859
6594,11367,2015,Miscellaneous,54,5.405555555555555
6595,11367,2015,Noise,690,8.019420289855065
6596,11367,2015,Street condition related,137,8.945255474452553
6597,11367,2015,Traffic related,686,7.769096209912529
6598,11367,2016,Disturbance,3,0.5
6599,11367,2016,Miscellaneous,56,6.808928571428571
6600,11367,2016,Noise,978,7.354192229038859
6601,11367,2016,Street condition related,131,9.725954198473277
6602,11367,2016,Traffic related,808,9.021534653465352
6603,11367,2017,Disturbance,34,7.252941176470587
6604,11367,2017,Miscellaneous,66,6.083333333333334
6605,11367,2017,Noise,890,5.871573033707865
6606,11367,2017,Street condition related,234,8.354700854700857
6607,11367,2017,Traffic related,1128,7.185904255319149
6608,11367,2018,Disturbance,20,4.800000000000002
6609,11367,2018,Miscellaneous,32,6.99375
6610,11367,2018,Noise,759,5.929512516469039
6611,11367,2018,Street condition related,268,7.493656716417917
6612,11367,2018,Traffic related,1082,6.733548983364139
6613,11368,2010,Disturbance,12,1.4083333333333334
6614,11368,2010,Miscellaneous,7,4.6428571428571415
6615,11368,2010,Noise,365,3.5528767123287675
6616,11368,2010,Street condition related,37,5.221621621621622
6617,11368,2010,Traffic related,474,4.0647679324894535
6618,11368,2011,Disturbance,31,3.203225806451613
6619,11368,2011,Miscellaneous,21,5.347619047619046
6620,11368,2011,Noise,1270,4.149606299212589
6621,11368,2011,Street condition related,130,4.69923076923077
6622,11368,2011,Traffic related,1579,4.319822672577581
6623,11368,2012,Disturbance,23,4.952173913043478
6624,11368,2012,Miscellaneous,19,4.6684210526315795
6625,11368,2012,Noise,1635,5.029296636085631
6626,11368,2012,Street condition related,115,5.246956521739131
6627,11368,2012,Traffic related,1770,5.206553672316382
6628,11368,2013,Disturbance,28,4.692857142857144
6629,11368,2013,Miscellaneous,33,6.078787878787878
6630,11368,2013,Noise,2091,5.431898613103779
6631,11368,2013,Street condition related,95,5.095789473684211
6632,11368,2013,Traffic related,2156,5.143877551020406
6633,11368,2014,Disturbance,20,4.3999999999999995
6634,11368,2014,Miscellaneous,134,5.280597014925372
6635,11368,2014,Noise,2623,5.247235989325208
6636,11368,2014,Street condition related,122,7.576229508196722
6637,11368,2014,Traffic related,3056,5.1818062827225075
6638,11368,2015,Disturbance,40,8.272499999999999
6639,11368,2015,Miscellaneous,147,6.777551020408164
6640,11368,2015,Noise,2843,6.477101653183262
6641,11368,2015,Street condition related,143,6.286713286713286
6642,11368,2015,Traffic related,4403,6.6831705655235165
6643,11368,2016,Disturbance,35,2.902857142857143
6644,11368,2016,Miscellaneous,171,6.972514619883042
6645,11368,2016,Noise,3295,6.200819423368735
6646,11368,2016,Street condition related,218,6.7816513761467885
6647,11368,2016,Traffic related,5368,6.739269746646837
6648,11368,2017,Disturbance,59,5.098305084745764
6649,11368,2017,Miscellaneous,156,6.442307692307694
6650,11368,2017,Noise,3772,6.653897136797455
6651,11368,2017,Street condition related,279,8.411469534050175
6652,11368,2017,Traffic related,5654,7.359020162716646
6653,11368,2018,Disturbance,58,6.017241379310346
6654,11368,2018,Miscellaneous,142,7.445774647887322
6655,11368,2018,Noise,3145,7.269443561208279
6656,11368,2018,Street condition related,219,8.31461187214612
6657,11368,2018,Traffic related,4949,7.232248939179622
6658,11369,2010,Disturbance,1,1.7
6659,11369,2010,Miscellaneous,3,5.6000000000000005
6660,11369,2010,Noise,174,3.910919540229885
6661,11369,2010,Street condition related,13,6.015384615384615
6662,11369,2010,Traffic related,232,4.943103448275864
6663,11369,2011,Disturbance,8,9.925
6664,11369,2011,Miscellaneous,14,6.185714285714286
6665,11369,2011,Noise,718,4.966713091922006
6666,11369,2011,Street condition related,65,8.204615384615387
6667,11369,2011,Traffic related,825,5.131636363636359
6668,11369,2012,Disturbance,9,5.044444444444443
6669,11369,2012,Miscellaneous,11,10.136363636363638
6670,11369,2012,Noise,807,5.4448574969021095
6671,11369,2012,Street condition related,64,7.234375000000001
6672,11369,2012,Traffic related,828,5.659661835748796
6673,11369,2013,Disturbance,10,4.9399999999999995
6674,11369,2013,Miscellaneous,29,4.603448275862069
6675,11369,2013,Noise,952,5.034558823529406
6676,11369,2013,Street condition related,61,7.455737704918031
6677,11369,2013,Traffic related,1052,5.271958174904943
6678,11369,2014,Disturbance,5,3.5
6679,11369,2014,Miscellaneous,66,6.1151515151515135
6680,11369,2014,Noise,1180,4.53228813559322
6681,11369,2014,Street condition related,70,7.670000000000002
6682,11369,2014,Traffic related,1350,5.5542222222222275
6683,11369,2015,Disturbance,4,1.025
6684,11369,2015,Miscellaneous,83,6.568674698795181
6685,11369,2015,Noise,1173,5.928729752770679
6686,11369,2015,Street condition related,90,6.184444444444443
6687,11369,2015,Traffic related,1872,6.903044871794879
6688,11369,2016,Disturbance,17,1.3058823529411763
6689,11369,2016,Miscellaneous,82,7.014634146341465
6690,11369,2016,Noise,1250,5.679760000000004
6691,11369,2016,Street condition related,151,7.95298013245033
6692,11369,2016,Traffic related,2125,7.372047058823531
6693,11369,2017,Disturbance,22,7.286363636363637
6694,11369,2017,Miscellaneous,97,8.690721649484535
6695,11369,2017,Noise,1339,7.676026885735618
6696,11369,2017,Street condition related,190,9.467894736842103
6697,11369,2017,Traffic related,2499,9.095958383353336
6698,11369,2018,Disturbance,18,7.783333333333333
6699,11369,2018,Miscellaneous,72,6.1708333333333325
6700,11369,2018,Noise,1003,6.953738783649055
6701,11369,2018,Street condition related,154,9.16948051948052
6702,11369,2018,Traffic related,2257,6.743863535666827
6703,11370,2010,0,2,0.95
6704,11370,2010,Disturbance,1,0.4
6705,11370,2010,Miscellaneous,2,7.3
6706,11370,2010,Noise,70,5.882857142857142
6707,11370,2010,Street condition related,13,6.3538461538461535
6708,11370,2010,Traffic related,105,5.242857142857141
6709,11370,2011,Disturbance,5,1.3199999999999998
6710,11370,2011,Miscellaneous,15,5.786666666666666
6711,11370,2011,Noise,298,5.191610738255031
6712,11370,2011,Street condition related,42,7.68809523809524
6713,11370,2011,Traffic related,452,4.934292035398236
6714,11370,2012,Disturbance,2,2.95
6715,11370,2012,Miscellaneous,7,2.4
6716,11370,2012,Noise,354,4.968926553672318
6717,11370,2012,Street condition related,27,8.73703703703704
6718,11370,2012,Traffic related,490,5.75816326530612
6719,11370,2013,Disturbance,6,4.733333333333333
6720,11370,2013,Miscellaneous,12,8.091666666666667
6721,11370,2013,Noise,490,5.766530612244903
6722,11370,2013,Street condition related,35,5.12
6723,11370,2013,Traffic related,635,5.902992125984257
6724,11370,2014,Disturbance,3,7.266666666666667
6725,11370,2014,Miscellaneous,58,5.717241379310344
6726,11370,2014,Noise,446,5.983632286995512
6727,11370,2014,Street condition related,56,6.571428571428571
6728,11370,2014,Traffic related,1061,5.993590951932137
6729,11370,2015,Disturbance,6,3.25
6730,11370,2015,Miscellaneous,39,6.907692307692307
6731,11370,2015,Noise,526,6.799239543726234
6732,11370,2015,Street condition related,61,10.037704918032787
6733,11370,2015,Traffic related,1195,6.884686192468618
6734,11370,2016,Disturbance,2,1.55
6735,11370,2016,Miscellaneous,34,8.23235294117647
6736,11370,2016,Noise,485,6.263505154639177
6737,11370,2016,Street condition related,88,9.409090909090908
6738,11370,2016,Traffic related,1244,7.951607717041796
6739,11370,2017,Disturbance,9,6.833333333333333
6740,11370,2017,Miscellaneous,51,7.2098039215686285
6741,11370,2017,Noise,569,7.935676625659057
6742,11370,2017,Street condition related,71,9.840845070422537
6743,11370,2017,Traffic related,1485,8.441952861952847
6744,11370,2018,Disturbance,4,4.3
6745,11370,2018,Miscellaneous,33,5.936363636363637
6746,11370,2018,Noise,512,7.677343749999997
6747,11370,2018,Street condition related,54,10.953703703703706
6748,11370,2018,Traffic related,1929,7.359149818558864
6749,11371,2011,Street condition related,3,2.066666666666667
6750,11371,2012,Traffic related,1,0.2
6751,11371,2013,Traffic related,1,0.5
6752,11371,2014,Traffic related,2,2.45
6753,11371,2015,Traffic related,2,12.25
6754,11371,2016,Street condition related,1,13.7
6755,11371,2016,Traffic related,10,5.930000000000001
6756,11371,2017,Street condition related,1,13.6
6757,11371,2017,Traffic related,1,0.9
6758,11372,2010,Disturbance,4,2.25
6759,11372,2010,Miscellaneous,4,2.8249999999999997
6760,11372,2010,Noise,431,5.234106728538287
6761,11372,2010,Street condition related,37,5.554054054054053
6762,11372,2010,Traffic related,142,4.616197183098592
6763,11372,2011,Disturbance,18,2.911111111111111
6764,11372,2011,Miscellaneous,17,6.058823529411764
6765,11372,2011,Noise,1205,5.576348547717837
6766,11372,2011,Street condition related,115,5.474782608695653
6767,11372,2011,Traffic related,422,5.1542654028436
6768,11372,2012,Disturbance,10,2.5300000000000002
6769,11372,2012,Miscellaneous,15,7.879999999999999
6770,11372,2012,Noise,1395,5.48917562724014
6771,11372,2012,Street condition related,127,5.19212598425197
6772,11372,2012,Traffic related,473,5.627906976744182
6773,11372,2013,Disturbance,17,4.929411764705883
6774,11372,2013,Miscellaneous,19,4.1684210526315795
6775,11372,2013,Noise,1526,5.7988204456094365
6776,11372,2013,Street condition related,140,5.975714285714282
6777,11372,2013,Traffic related,654,6.018807339449544
6778,11372,2014,Disturbance,20,2.81
6779,11372,2014,Miscellaneous,81,4.960493827160494
6780,11372,2014,Noise,2552,5.991300940438874
6781,11372,2014,Street condition related,78,6.582051282051282
6782,11372,2014,Traffic related,843,5.72479240806644
6783,11372,2015,Disturbance,10,7.6
6784,11372,2015,Miscellaneous,113,5.7141592920354
6785,11372,2015,Noise,2329,6.089566337483895
6786,11372,2015,Street condition related,129,6.974418604651163
6787,11372,2015,Traffic related,957,6.899895506792056
6788,11372,2016,Disturbance,16,6.643750000000001
6789,11372,2016,Miscellaneous,64,6.9984375
6790,11372,2016,Noise,2224,6.602068345323743
6791,11372,2016,Street condition related,162,5.861728395061728
6792,11372,2016,Traffic related,1353,7.142424242424242
6793,11372,2017,Disturbance,28,9.45
6794,11372,2017,Miscellaneous,62,9.753225806451614
6795,11372,2017,Noise,2470,7.9595141700404906
6796,11372,2017,Street condition related,209,8.38755980861244
6797,11372,2017,Traffic related,1590,8.757735849056608
6798,11372,2018,Disturbance,35,4.837142857142856
6799,11372,2018,Miscellaneous,82,6.789024390243904
6800,11372,2018,Noise,2251,6.968902709906715
6801,11372,2018,Street condition related,157,6.416560509554141
6802,11372,2018,Traffic related,1564,7.280754475703317
6803,11373,2010,Disturbance,4,2.35
6804,11373,2010,Miscellaneous,3,1.1666666666666667
6805,11373,2010,Noise,309,3.1776699029126205
6806,11373,2010,Street condition related,58,4.122413793103449
6807,11373,2010,Traffic related,313,3.9632587859424904
6808,11373,2011,Disturbance,19,3.2052631578947373
6809,11373,2011,Miscellaneous,17,5.88235294117647
6810,11373,2011,Noise,1090,3.898990825688073
6811,11373,2011,Street condition related,81,5.976543209876544
6812,11373,2011,Traffic related,1108,3.998555956678701
6813,11373,2012,Disturbance,12,4.116666666666666
6814,11373,2012,Miscellaneous,23,3.965217391304347
6815,11373,2012,Noise,1677,4.502087060226593
6816,11373,2012,Street condition related,87,5.401149425287356
6817,11373,2012,Traffic related,1119,5.448525469168896
6818,11373,2013,Disturbance,16,3.79375
6819,11373,2013,Miscellaneous,37,5.572972972972973
6820,11373,2013,Noise,1983,4.891376701966711
6821,11373,2013,Street condition related,99,6.187878787878787
6822,11373,2013,Traffic related,1215,5.10987654320988
6823,11373,2014,Disturbance,22,2.9409090909090905
6824,11373,2014,Miscellaneous,85,5.357647058823529
