,zip,year,count,process_time
1489,11371,2016,11,6.636363636363637
1490,11371,2017,2,7.25
1491,11372,2010,618,5.0763754045307445
1492,11372,2011,1777,5.447158131682611
1493,11372,2012,2020,5.506089108910886
1494,11372,2013,2356,5.8509762308998265
1495,11372,2014,3574,5.900167879127015
1496,11372,2015,3538,6.333295647258342
1497,11372,2016,3819,6.76891856506939
1498,11372,2017,4359,8.306285845377376
1499,11372,2018,4089,7.045121056493045
1500,11373,2010,687,3.601746724890829
1501,11373,2011,2315,4.028207343412532
1502,11373,2012,2918,4.886017820424944
1503,11373,2013,3350,5.011223880597019
1504,11373,2014,4268,5.540065604498594
1505,11373,2015,5130,6.684502923976604
1506,11373,2016,5647,6.690366566318411
1507,11373,2017,6658,6.4463502553319225
1508,11373,2018,6316,7.447815072830871
1509,11374,2010,331,3.154380664652567
1510,11374,2011,1144,4.231818181818179
1511,11374,2012,1178,4.481833616298808
1512,11374,2013,1663,4.476608538785332
1513,11374,2014,1908,5.808490566037731
1514,11374,2015,2462,7.131844029244525
1515,11374,2016,2831,8.025150123631231
1516,11374,2017,3165,10.784928909952615
1517,11374,2018,2731,10.584804101061867
1518,11375,2010,557,3.4170556552962306
1519,11375,2011,1587,4.182356647763076
1520,11375,2012,1455,4.429965635738822
1521,11375,2013,1793,4.688455103179023
1522,11375,2014,2328,5.413659793814437
1523,11375,2015,3066,6.726712328767109
1524,11375,2016,2976,7.801545698924737
1525,11375,2017,3849,10.165523512600634
1526,11375,2018,3385,10.851255539143299
1527,11377,2010,964,5.818153526970959
1528,11377,2011,3029,6.25790689996697
1529,11377,2012,3315,6.695535444947198
1530,11377,2013,3369,7.384060552092611
1531,11377,2014,4824,8.024274461028185
1532,11377,2015,6155,9.702242079610016
1533,11377,2016,6335,10.531033938437277
1534,11377,2017,7764,9.704134466769727
1535,11377,2018,6716,10.278662894580096
1536,11378,2010,413,6.222033898305085
1537,11378,2011,1893,6.996936080295827
1538,11378,2012,1700,8.987941176470589
1539,11378,2013,1986,7.285347432024175
1540,11378,2014,2845,8.711001757469242
1541,11378,2015,3581,9.111170064227881
1542,11378,2016,4901,9.743134054274606
1543,11378,2017,5386,11.679948013367971
1544,11378,2018,5499,8.876395708310616
1545,11379,2010,337,4.937982195845696
1546,11379,2011,1317,6.4776765375854275
1547,11379,2012,1241,9.06454472199838
1548,11379,2013,1575,7.8162539682539665
1549,11379,2014,1947,8.773343605547002
1550,11379,2015,2722,9.024687729610585
1551,11379,2016,3017,9.501392111368913
1552,11379,2017,3784,11.51778541226216
1553,11379,2018,3870,8.937390180878573
1554,11385,2010,1085,5.552534562211977
1555,11385,2011,3717,6.138740920096865
1556,11385,2012,3575,8.591832167832147
1557,11385,2013,4337,7.085058796403027
1558,11385,2014,6109,8.365804550662931
1559,11385,2015,8420,8.503705463182898
1560,11385,2016,11193,8.790610202805292
1561,11385,2017,12454,10.687465874417853
1562,11385,2018,12331,7.817557375719762
1563,11411,2010,77,8.903896103896104
1564,11411,2011,432,7.371759259259265
1565,11411,2012,687,5.9037845705967955
1566,11411,2013,576,5.943229166666672
1567,11411,2014,696,7.527873563218393
1568,11411,2015,833,9.056182472989205
1569,11411,2016,851,9.779318448883672
1570,11411,2017,1015,8.75044334975369
1571,11411,2018,1006,7.562127236580527
1572,11412,2010,214,7.237383177570094
1573,11412,2011,919,7.688465723612623
1574,11412,2012,984,8.235264227642269
1575,11412,2013,1038,7.370616570327568
1576,11412,2014,1467,6.5644171779141125
1577,11412,2015,1704,7.350000000000008
1578,11412,2016,1943,7.752650540401437
1579,11412,2017,2388,7.055695142378552
1580,11412,2018,2086,6.75105465004794
1581,11413,2010,188,8.307446808510642
1582,11413,2011,918,8.024836601307193
1583,11413,2012,993,8.121651560926468
1584,11413,2013,1049,6.805719733079133
1585,11413,2014,1395,7.886164874551986
1586,11413,2015,1695,9.170855457227148
1587,11413,2016,1946,9.339516957862266
1588,11413,2017,2445,9.053210633946824
1589,11413,2018,2267,7.828760476400545
1590,11414,2010,129,5.3573643410852725
1591,11414,2011,595,7.029915966386559
1592,11414,2012,666,8.288738738738745
1593,11414,2013,720,8.539444444444449
1594,11414,2014,1223,6.869501226492229
1595,11414,2015,1474,8.285753052917217
1596,11414,2016,1900,8.04294736842107
1597,11414,2017,1946,7.063001027749229
1598,11414,2018,1767,6.520939445387666
1599,11415,2010,282,5.557801418439716
1600,11415,2011,999,5.5295295295295155
1601,11415,2012,817,6.2682986536107705
1602,11415,2013,852,6.338028169014086
1603,11415,2014,1372,5.841690962099116
1604,11415,2015,1781,6.930656934306575
1605,11415,2016,1897,7.912440695835531
1606,11415,2017,1610,8.401552795031057
1607,11415,2018,1412,7.36947592067988
1608,11416,2010,220,5.407727272727275
1609,11416,2011,991,5.6637739656912105
1610,11416,2012,1196,5.900250836120406
1611,11416,2013,1486,5.8748990578734865
1612,11416,2014,2026,5.738598223099704
1613,11416,2015,2615,8.094952198852777
1614,11416,2016,3293,8.432675372001206
1615,11416,2017,3670,8.531716621253395
1616,11416,2018,3801,8.132228360957656
1617,11417,2010,258,5.969379844961241
1618,11417,2011,1256,6.934156050955417
1619,11417,2012,1207,7.2254349627174905
1620,11417,2013,1424,7.719382022471902
1621,11417,2014,2193,6.469174646602815
1622,11417,2015,2523,7.976813317479194
1623,11417,2016,3049,8.116267628730741
1624,11417,2017,3863,6.83253947709034
1625,11417,2018,4090,6.75823960880195
1626,11418,2010,411,5.004379562043796
1627,11418,2011,1589,5.272309628697294
1628,11418,2012,1574,5.963913595933923
1629,11418,2013,1826,6.319167579408549
1630,11418,2014,2687,6.1028284331968745
1631,11418,2015,3262,7.975137952176575
1632,11418,2016,4031,8.76819647730091
1633,11418,2017,4890,8.973742331288344
1634,11418,2018,4395,7.663572241183153
1635,11419,2010,552,5.47572463768116
1636,11419,2011,2270,5.7699118942731324
1637,11419,2012,2465,6.6195131845841875
1638,11419,2013,2864,6.752932960893853
1639,11419,2014,4455,6.0428507295173866
1640,11419,2015,5247,7.8395654659805585
1641,11419,2016,5841,8.051155624036978
1642,11419,2017,6731,7.607651166245714
1643,11419,2018,6673,6.893136520305681
1644,11420,2010,388,5.596134020618556
1645,11420,2011,2089,6.753422690282444
1646,11420,2012,2195,7.223006833712978
1647,11420,2013,2404,7.747628951747091
1648,11420,2014,3497,6.487903917643698
1649,11420,2015,4503,7.713924050632913
1650,11420,2016,5309,8.00048973441325
1651,11420,2017,6158,6.668236440402727
1652,11420,2018,5843,6.333698442580868
1653,11421,2010,415,5.600240963855419
1654,11421,2011,1732,5.500923787528876
1655,11421,2012,1829,5.995297977036633
1656,11421,2013,2350,6.104595744680856
1657,11421,2014,3364,6.198156956004749
1658,11421,2015,4353,8.107121525384798
1659,11421,2016,5061,8.681367318711693
1660,11421,2017,6130,8.45522022838501
1661,11421,2018,5889,7.784836135167219
1662,11422,2010,172,9.245930232558136
1663,11422,2011,676,8.351479289940826
1664,11422,2012,740,7.899054054054056
1665,11422,2013,765,7.633594771241823
1666,11422,2014,1187,8.40387531592248
1667,11422,2015,1436,9.25362116991644
1668,11422,2016,1434,9.182217573221752
1669,11422,2017,1565,9.598210862619814
1670,11422,2018,1798,7.972302558398228
1671,11423,2010,253,6.327667984189727
1672,11423,2011,1056,6.658901515151529
1673,11423,2012,1009,7.28711595639247
1674,11423,2013,1060,7.37698113207546
1675,11423,2014,1798,6.498832035595112
1676,11423,2015,1908,6.585587002096438
1677,11423,2016,2067,7.147605224963719
1678,11423,2017,2257,5.889100575985812
1679,11423,2018,2307,5.995882097962713
1680,11426,2010,97,7.288659793814436
1681,11426,2011,461,7.245770065075925
1682,11426,2012,320,8.477500000000001
1683,11426,2013,398,6.800502512562811
1684,11426,2014,498,8.014859437751014
1685,11426,2015,614,9.046905537459292
1686,11426,2016,762,9.916535433070859
1687,11426,2017,1105,8.995294117647063
1688,11426,2018,911,8.156641053787059
1689,11427,2010,115,5.3530434782608705
1690,11427,2011,467,7.0361884368308365
1691,11427,2012,477,7.6188679245282955
1692,11427,2013,519,6.594797687861272
1693,11427,2014,723,7.379253112033196
1694,11427,2015,1033,8.369603097773483
1695,11427,2016,1234,8.941166936790918
1696,11427,2017,1311,7.727917620137307
1697,11427,2018,1009,8.21040634291377
1698,11428,2010,136,8.353676470588239
1699,11428,2011,504,7.531746031746032
1700,11428,2012,523,8.158699808795419
1701,11428,2013,536,6.032649253731343
1702,11428,2014,1033,8.231655372700864
1703,11428,2015,1194,10.029061976549409
1704,11428,2016,1367,9.33284564740308
1705,11428,2017,1345,9.162973977695168
1706,11428,2018,1444,7.941551246537394
1707,11429,2010,127,9.08582677165354
1708,11429,2011,533,7.611819887429635
1709,11429,2012,598,8.149665551839457
1710,11429,2013,638,6.759404388714735
1711,11429,2014,1046,7.538910133843222
1712,11429,2015,1261,9.826566217287853
1713,11429,2016,1307,10.150497322111708
1714,11429,2017,1508,9.06359416445622
1715,11429,2018,1485,8.545858585858593
1716,11430,2010,1,8.4
1717,11430,2011,8,6.2250000000000005
1718,11430,2012,14,8.550000000000002
1719,11430,2013,21,5.109523809523809
1720,11430,2014,29,5.162068965517241
1721,11430,2015,30,4.870000000000001
1722,11430,2016,31,6.503225806451613
1723,11430,2017,66,5.8181818181818175
1724,11430,2018,73,4.29041095890411
1725,11432,2010,495,6.1682828282828295
1726,11432,2011,1586,7.033795712484219
1727,11432,2012,1813,7.701709873138439
1728,11432,2013,1903,7.85496584340515
1729,11432,2014,2259,6.0990703851261605
1730,11432,2015,3187,6.853592720426738
1731,11432,2016,3361,7.933799464445087
1732,11432,2017,3602,6.709938922820662
1733,11432,2018,5155,5.21806013579051
1734,11433,2010,304,6.376315789473684
1735,11433,2011,1118,7.344543828264751
1736,11433,2012,1263,7.612509897070467
1737,11433,2013,1280,7.110156250000005
1738,11433,2014,2022,6.581404549950539
1739,11433,2015,2443,7.220794105607845
1740,11433,2016,2921,7.692502567613819
1741,11433,2017,3497,6.605690591935959
1742,11433,2018,3549,6.131839954916882
1743,11434,2010,324,7.544135802469132
1744,11434,2011,1475,8.106033898305075
1745,11434,2012,1644,8.297323600973254
1746,11434,2013,1684,7.351603325415668
1747,11434,2014,2422,6.300289017341046
1748,11434,2015,2841,8.245828933474147
1749,11434,2016,3621,8.018696492681578
1750,11434,2017,3972,7.581696878147035
1751,11434,2018,4198,6.752477370176258
1752,11435,2010,481,5.66403326403326
1753,11435,2011,1941,7.127717671303441
1754,11435,2012,1815,7.511460055096435
1755,11435,2013,2157,7.166156699119139
1756,11435,2014,2799,6.476277241872089
1757,11435,2015,3601,7.675090252707572
1758,11435,2016,4125,7.89219393939392
1759,11435,2017,4642,6.859586385178796
1760,11435,2018,4614,6.666471608149121
1761,11436,2010,162,8.310493827160489
1762,11436,2011,782,7.622378516624043
1763,11436,2012,721,9.143134535367546
1764,11436,2013,839,7.350178784266983
1765,11436,2014,1162,6.29388984509466
1766,11436,2015,1629,7.589686924493561
1767,11436,2016,1854,7.9087378640776675
1768,11436,2017,1956,7.548824130879352
1769,11436,2018,2074,7.2049662487945945
1770,11451,2015,1,8.6
1771,11691,2010,269,5.106691449814128
1772,11691,2011,1153,5.339982653946221
1773,11691,2012,997,5.725175526579743
1774,11691,2013,1170,5.041965811965803
1775,11691,2014,1962,5.305861365953097
1776,11691,2015,2197,5.72330450614474
1777,11691,2016,2832,5.322210451977403
1778,11691,2017,3376,5.250740521327013
1779,11691,2018,3349,4.710540459838756
1780,11692,2010,74,4.368918918918916
1781,11692,2011,322,4.245031055900624
1782,11692,2012,353,4.397167138810199
1783,11692,2013,307,4.2263843648208494
1784,11692,2014,563,4.771758436944935
1785,11692,2015,544,4.85367647058824
1786,11692,2016,997,5.00220661985958
1787,11692,2017,945,4.81809523809524
1788,11692,2018,790,4.775189873417726
1789,11693,2010,46,3.739130434782608
1790,11693,2011,284,4.2838028169014075
1791,11693,2012,325,4.437846153846154
1792,11693,2013,521,4.530518234165066
1793,11693,2014,641,3.8207488299531924
1794,11693,2015,703,4.39587482219061
1795,11693,2016,917,4.793784078516907
1796,11693,2017,1184,4.021114864864858
1797,11693,2018,1011,4.919683481701285
1798,11694,2010,76,3.960526315789474
1799,11694,2011,387,4.333333333333333
1800,11694,2012,408,4.804166666666666
1801,11694,2013,553,4.278119349005432
1802,11694,2014,832,3.638100961538462
1803,11694,2015,1266,4.145023696682463
1804,11694,2016,1394,4.332639885222389
1805,11694,2017,1561,3.60134529147982
1806,11694,2018,1354,4.485155096011819
1807,11695,2015,3,1.8666666666666665
1808,11695,2016,3,1.9333333333333333
1809,11695,2017,2,1.5
1810,11695,2018,1,13.0
1811,11697,2011,12,2.858333333333333
1812,11697,2012,18,4.977777777777778
1813,11697,2013,2,1.3499999999999999
1814,11697,2014,16,6.1375
1815,11697,2015,35,6.319999999999999
1816,11697,2016,19,3.5157894736842104
1817,11697,2017,43,3.669767441860465
1818,11697,2018,69,2.2246376811594204
